alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
1.6576386684 1.8674479941 0.5689975836 1.7719470042 1.4582929313 1.6944357755 2.2448295751 0.8686569173 0.8524279541 1.3606179664 2.9829014611 1.1028641901 1.3484084938 0.0283246107 1.7488065300 2.3156499540 0.8624023194 1.5606813404 1.9213941704 5.3837479530 1.6437870009 1.8281558543 1.7738946099 3.4700566266 1.8253162178 0.1688137344 0.6491905136 1.2549962019 0.9202995526 1.0979887741 0.9935504387 0.1917248645
0.9425048787 1.7830671755 0.9239708151 1.2436597124 1.8172748788 1.2711252092 1.2220552627 1.0264173685 1.3952827815 0.6886215268 2.7851460705 0.6373174235 0.6309343852 0.3207170961 0.6433040234 0.5295039373 0.5246236245 0.7450922408 1.0719666414 9.4367200024 1.8029311735 1.8028246251 0.7153409760 3.0480313673 1.7463310747 1.3244921110 0.8853834419 0.5618103996 1.0916746633 0.9059675815 0.7107962569 0.4269078537
0.7373699297 1.8384019677 0.6034210812 1.8371208398 0.9037845834 1.8510348960 2.4535990183 1.0112922890 1.9421802277 1.7325052385 0.3147946239 0.0348848927 0.6148179147 0.7869674331 0.8330207197 1.4704461151 1.3852931410 0.6396543019 1.8642638121 1.3370419992 1.8900640200 0.7140679355 0.8951430776 2.4953051570 1.7001155114 2.3736881201 0.9973316304 0.5342616928 1.0275842201 0.9777895199 0.8598790012 0.7451888743
0.6486082759 0.5038682971 1.0350293224 1.5543890578 1.8776791520 1.9440954184 1.3312333466 0.7861184598 1.0036875143 0.7760798646 1.3492094668 1.8026229084 1.7911013522 1.9324959142 0.8274831085 0.7634109232 0.7503471515 2.9438236077 0.5068173829 8.2975443580 1.6455155414 0.8749654790 0.1793325845 0.7512512383 1.8905695590 2.4589482708 1.6759513448 0.0124009810 0.9720582646 1.0192756394 0.7766498297 0.7069068944
0.5834324772 1.1811277130 1.7026556011 1.2930704391 0.7379780028 0.6375433798 0.2788812456 0.8191286079 0.5977793245 0.7492609536 0.1385379766 1.0382466031 1.6242362434 0.0159018848 0.6364467462 2.4795414045 0.7191422966 1.3945331469 1.7067987408 9.0643693685 1.8700385352 1.4430615937 1.0531793493 0.7231427979 1.2860218077 2.0954291470 1.6078799513 0.1674228303 0.9347957774 1.0676152443 1.0817180156 0.3169790134
1.7527974849 1.3966464886 1.1276829712 1.1125054241 1.7158502029 0.7083966095 3.1320414082 0.7529509415 1.5793761186 0.6137834613 0.0236341008 2.0812991749 0.7971328807 0.4801068820 1.7307420810 1.4485748001 0.6814560533 2.4440822706 1.8948716086 3.2200206395 1.7020956651 1.9690424799 0.7571221509 1.9487340923 0.5291248003 0.3847447004 1.1165359649 0.8742988032 1.0582664497 0.9019082788 0.7088899096 0.9015061789
1.5057448949 1.9015019070 1.7112903446 1.9605938167 0.6871846899 0.5089097255 0.0309655059 1.0239178272 1.9701941399 0.5514541992 0.5346651736 0.8415319362 1.9634358994 0.2868807070 1.8040735529 1.0512400408 0.8526351311 2.9592977666 0.8708225641 0.8520674145 0.9700754807 1.5007208907 1.6965099394 4.7581014432 0.6781670477 1.4797812016 1.2781394697 1.7855771723 0.9342215721 0.9221850679 1.0335683622 0.5088172099
1.0484464948 1.8987342163 1.3831215389 1.6601009729 0.7843140319 0.6551138386 0.5933750117 1.0961487293 0.8480147133 0.8229280533 3.2784161750 2.4931846195 0.8871450551 0.2244543053 1.2522042318 1.3398334634 0.8052243739 2.0169485624 1.6932039616 5.7744130303 1.3351108652 1.1550970111 1.8183153083 4.5249801606 0.5717349309 2.2411675375 1.5225401189 0.1582585688 1.0541836839 1.0408783667 0.6961626386 0.0509893028
1.2635737384 0.5251893154 1.8883408013 0.6375239477 1.7805779086 1.9539194363 0.6766692868 0.9991389495 0.6886599956 1.0358632502 2.0096126968 0.3962974620 0.8225506650 1.5814961797 1.4979187475 0.8914452897 1.4025531273 2.4107625084 0.6003740864 0.4713125296 1.2164764383 1.5664128094 1.7911948229 1.2515446076 0.9066486467 2.6634764644 0.9278371191 1.5754471851 1.0509376747 0.9133316050 1.0988738548 0.1253131872
1.8420379165 0.8417150016 1.3695045447 0.9049426531 0.9057714423 0.9678279020 2.5734801319 0.9888109096 1.3879982573 1.9688643247 0.1827554753 1.9290425672 1.8486493065 1.8337337650 1.4529981832 2.2415184689 1.2776478171 1.3773251024 0.6790229067 2.1384370661 0.5416283734 0.8194505624 1.7941722222 4.7093382200 0.7629501732 2.5430974626 1.5302422840 0.0777363203 0.9290181904 0.9066760312 0.9518300190 0.9541172320
1.3664718825 0.5475104725 0.5438278077 0.7881028519 1.9689990065 0.8132345242 0.5028077549 0.8601306902 0.7281314652 0.9194475504 3.1208480037 2.1850227145 1.5405842318 0.0991897527 1.7126345865 2.0636145250 1.2541931534 2.2305341359 1.7378040257 3.5913723014 1.2699355162 1.8650530308 1.7369764877 0.9956443566 1.4077509489 2.0640756486 0.5010400999 0.1392267066 0.9394305277 0.9095214571 0.8691763818 0.1973644878
1.2169594994 1.6644112606 0.6544204554 0.6302656574 1.8912483831 1.9755154329 0.4700698756 0.7773283144 1.8497474871 1.4623915199 2.9676934783 0.6590711252 1.6397173465 1.2468550928 1.4382783289 0.6749912838 1.3111011976 1.9888415826 1.2699812616 1.9206821223 1.9200244236 1.8951545345 0.5626024946 3.2866637380 1.2321504538 1.2830396327 0.8787621000 1.9545695831 0.9581194797 0.9576594336 0.7200987501 0.2962812190
1.6987563703 0.6926610228 1.1869559155 0.9398687674 1.6512530392 0.5306144992 0.1752023681 0.7638801111 1.8252844785 0.7032017650 0.0862615336 0.3091958358 0.9522209151 0.1538086323 1.2600074115 1.3698951156 0.7909225830 2.2702940918 1.5255407393 2.1065037673 0.9106815027 1.4601931449 1.4520960290 4.4625328668 1.0902191788 0.0138334055 1.7928735845 0.1078903815 0.9903902268 1.0518214696 1.1208670916 0.2825340347
1.0567611187 0.7361981956 1.7792678860 1.3354260144 0.8579331370 0.9211852691 3.0902595490 0.7459917395 1.0884349932 1.7285021826 2.7331799639 1.1858842141 0.6955204706 1.4453951983 1.7172106495 2.3733508902 1.4204000505 0.3395950128 1.0201820437 1.1284801429 1.9308433438 0.6163335647 1.7622817662 4.8251352662 0.8160512740 0.7147459691 1.2497798124 1.7617124497 1.0809076436 0.9496346756 1.0931143432 0.8132948996
0.6518093852 1.9174282584 1.5561640681 1.7940742598 0.5538753502 0.9516219812 0.7101692832 0.8843377576 0.6183244151 1.2567335537 2.9575105301 0.1736345249 0.7433524566 0.8619849397 1.3800168910 2.3041294269 1.3374303341 2.0416027202 0.8088558030 9.9641998416 0.7295885791 0.7359643972 0.0693317002 0.8113578742 0.9655366702 2.4264555163 1.9105630336 0.6365325283 0.9925027145 1.0277273702 0.7633220742 0.7918238408
1.8250289695 0.6834361767 0.6656872866 1.9175292755 0.5220541982 0.9852591252 2.2876402807 0.7912253361 0.8723928337 1.8072226242 2.8715749209 0.3543118775 1.6699687667 1.3790858463 1.9042865953 2.3701278583 0.5859975968 0.8114034992 0.8911175152 9.9307693149 1.3671151692 1.7071426071 0.4354474824 4.9129829749 1.4979156005 0.9928083785 1.3434160495 0.0223298474 0.9809658547 0.9503023363 0.7421809494 0.1093078260
1.5586293751 0.6053319457 0.6434273292 1.4767599658 1.0528188598 1.4014227644 2.8037115297 0.9107411761 1.5331626335 0.7449675240 3.2899786864 1.0046602390 0.5259011996 1.5595218201 1.1861086833 1.5858248401 0.6481574827 0.3307287310 1.4521715367 9.3241531714 0.5453328179 1.1717876390 1.5981971130 0.1660712135 1.2003509377 2.2920497505 1.9163438889 1.8499888850 1.0769764698 0.9460200987 0.8510502786 0.0056074375
0.6182222664 1.7487069393 1.7464775834 1.9321330689 1.9116108991 1.9126529839 3.0486972711 0.8994471435 1.4421040649 1.6106200299 0.5166439494 0.9286674455 1.4033790364 1.8865584675 0.5670483665 0.6836925107 0.5984554071 2.8430456375 1.2848984114 1.2761825670 1.5390145839 1.2953518820 0.3654980056 2.4582298403 1.9198578389 0.6148459523 1.9309713224 1.9143057007 1.0787030981 0.9948895205 1.0881709087 0.5550877573
1.7498839905 1.9912944481 1.8569718389 0.9872659181 1.4139357955 1.9173707428 2.0450158303 0.7671156948 0.9301121466 0.5761732159 2.1360009966 2.3826447155 0.9442284552 1.7446661179 1.3293437736 1.7832693857 0.9428991446 2.0861251141 0.5301479322 9.2407779168 1.0456421523 0.7507656776 1.9113307490 3.6658350071 1.5394102638 0.1453857396 1.8341246278 1.7048770736 0.9176554839 0.9901253050 0.9528878498 0.7405820037
1.4604108157 0.9491055375 1.9865285375 0.9472408411 1.3502229779 1.9212005506 1.9592449696 1.0594476654 1.9539850228 1.0450251928 2.1718110597 2.3073500889 0.9130405970 0.0923241745 1.8666318735 1.0665700463 1.3444876837 2.8584376275 1.0100906941 2.4367029379 0.5098897350 0.8258886528 1.4828852016 0.6726523799 1.2810048475 0.1804612643 0.7303546320 1.6976407768 0.9097687651 1.0466349825 1.0964221002 0.2618369147
1.9173838942 1.0617490595 0.5525697021 1.7099609255 1.2815608626 1.7243272015 2.4097878677 0.8826774647 1.5862620438 0.5351940004 2.8167740487 1.5449540281 0.6160594252 0.5371739479 1.8581590358 2.3597278656 1.0959346401 2.2885917555 1.1102737618 6.6066209051 0.7368719078 1.7538178184 0.2832337395 4.1244717309 0.8905170431 1.6869236661 1.9016031389 0.2514337593 0.9071805812 1.0870809956 0.9104969410 0.9370704710
1.7380606024 1.8447675495 1.3478020932 1.5743765099 1.2363687899 1.5219275012 2.1297678454 0.9518171087 0.5818323306 1.4206374865 2.4967327167 2.2017463029 0.6635657672 1.5035940859 1.7057961588 0.8627703954 0.7937005333 0.9886423733 1.1773108450 9.7171511260 1.9542851148 1.8861011905 0.0286335478 4.3148761727 1.4560725709 2.1239479065 1.9646241873 0.8072194263 1.0944834371 1.0759583029 1.1059375613 0.3508828147
1.5383239648 1.1226062067 1.2806616623 0.9197000448 1.4805861719 1.3683855813 2.8063015009 0.8733935584 1.9111504175 1.8474658588 3.2578806171 1.7048906792 1.7113225407 0.8410472165 0.5122962689 1.9345279644 0.5948429062 1.8856241188 1.6354311401 0.3309256904 1.2456775433 1.9612706172 0.9098194817 0.4789495418 0.5081294291 2.1307450154 1.9903021481 0.8197977098 0.9322562012 0.9429130014 1.0637095739 0.9904718947
0.7646122409 0.6147019683 0.5813517834 0.9901716018 1.8749974522 0.9422273905 3.1679839384 1.0667173835 1.6574825914 1.7946883715 2.3642547202 0.9831211971 0.5422220654 0.8881300300 0.5352156590 1.0979846866 1.3896067365 1.5930835722 0.6801577067 8.6578082985 1.4248511951 0.5528639357 1.4099067591 4.0560098732 0.6694143536 1.1631688681 1.9988547613 0.5070081137 1.0146909472 1.0029639672 1.0620360403 0.9854072077
0.6964113991 1.5064995778 0.7795288081 1.4560096505 1.6045105675 1.0904087067 0.2335746024 1.1066365632 1.0382097469 1.9011606972 1.0622494279 2.3568871398 1.9312886670 1.4482807015 0.5480699087 0.5742986085 0.6766272513 2.1622793784 0.9365252485 3.8547386087 1.3897261696 1.2750875171 1.8465979508 2.7111925771 1.0844333602 2.6215528715 0.5745432020 1.5108641472 1.0947791386 1.0659748399 1.0948647540 0.1116031623
1.8823451875 0.9056974657 0.6859126293 1.1340738559 1.8524226674 1.3747229162 0.4228393009 0.7503134902 0.5853321179 1.5400923030 1.8519335515 1.7172557202 1.6573645764 1.9621557243 0.6852595595 2.1652133394 1.3659172864 0.7217148328 0.6220036133 4.9127063104 1.9977345644 0.8029437322 1.8885436723 3.4833345937 1.2772622870 1.7056433171 1.4056368734 0.3180095098 0.9369070823 1.0594649615 0.7137286135 0.6303661940
0.5578260392 1.7178971609 1.9174505500 0.6505359281 0.6020220638 1.9594213472 2.8226634101 0.8908676263 0.6994412901 1.1902560493 1.7379973039 2.3711275819 0.5574146651 1.8620009032 1.2017469426 2.4263416576 0.5918497514 2.2113007130 1.5000755885 7.6073877321 1.5898922872 0.5079736083 0.0099589108 1.0743055315 1.2167867961 0.2993997022 0.9669486485 1.1434344326 1.0719916055 0.9459867504 0.7324460715 0.4069615860
0.6719327593 0.6717787519 0.8702280252 0.6602131602 0.7662273766 1.8574139138 0.5216308125 0.9571432759 1.2715919327 1.5610501323 2.4599647835 0.8191152425 1.9829133044 0.0728620985 0.7103772942 2.2996031021 0.6869394560 2.2388761494 0.8477337481 6.1969490021 0.7445345468 1.9541409481 1.9445387024 4.4211944190 1.7361271603 0.0534522396 0.9366089261 0.9329997331 0.9557188238 0.9514158524 0.8096890336 0.4064504051
1.8917641646 1.7711449247 0.8153052213 1.1220937407 1.1134016092 0.5704382136 0.3661557090 0.8706315600 0.7803532408 1.6937390802 1.4254802625 2.4409016578 1.6967765503 0.6760869164 1.9283330982 1.5011330458 0.9675768274 0.5462679494 1.7273552538 9.4047694721 1.9486268657 0.9066571386 0.2693263890 3.2290919906 0.5640002591 2.0476533393 0.5657625637 1.9451045355 0.9917498146 0.9763968672 0.7174024682 0.3979741716
1.0699119312 0.8252432216 1.6668560245 0.7988297525 0.9288573679 1.1991811171 2.8640523478 1.0866696319 0.7791065026 1.1146806172 2.2228305750 2.0746188379 1.9574397123 1.9390757319 1.6185688802 0.5601228026 1.0716564176 1.6856914883 0.7433639706 8.5777151587 1.9809849863 1.2497611709 1.7546084320 0.2362165859 0.7242898210 0.5446656048 0.5117049159 1.1520799508 1.0023199448 0.9823018264 0.8762664753 0.9316489994
0.5870956097 0.7948175451 0.5171460175 1.6786881887 1.7266682638 1.9973105792 0.0772034067 0.9631328551 1.9770997391 1.1072361165 0.4054836329 1.9336390091 0.8722729997 0.3587939748 1.3719202674 1.3105812426 1.1237786966 0.3679878502 1.2643067432 9.3507984259 0.7236424931 1.6951309752 0.0856343270 1.8274098125 0.5664350381 1.0053865096 1.0364582788 0.0977569083 1.0814741280 0.9769706067 0.9620754954 0.9431175443
1.4430488075 1.3651309715 1.8765639473 0.6217389228 1.5443848796 0.5018974277 2.3122240887 0.7435249963 1.5367153306 1.9634296275 2.2907460521 0.2743641890 1.0156321606 1.9132502492 1.9123419390 2.4082686205 0.5693553175 2.8742369058 1.6889743015 2.4958856285 1.9188428587 0.8129312871 1.9043255860 2.0734343843 1.4465442822 1.7812345578 0.8155259471 0.7448919584 1.0234259463 1.0930418692 1.0759139446 0.6597445202
0.7029859168 1.7645277796 1.9276371993 1.0566092908 1.6304115945 1.0537230761 2.1221862639 0.7748170234 1.6929504425 1.7761198751 0.9275584721 0.6492415388 1.9375672187 0.8834237849 1.9709217911 2.0092143849 1.3280397992 2.7565615481 0.7916685827 6.7098883263 0.7933243237 1.7340919746 0.0528965894 2.2273535801 0.5888473413 1.3505147517 0.6264631173 1.4915205285 1.0908041865 0.9422564278 1.1228438867 0.8765696676
1.4675080885 1.6060837201 1.8810643130 1.9682205445 1.5887597936 0.5697274659 2.6239401054 1.1058617497 1.7078114986 1.5809487997 2.0800223526 0.4624961070 0.6402700280 1.5125698799 1.6121142368 0.7746500913 0.5025966597 2.7322774733 0.5681423673 0.3935446093 0.9305712169 1.8392180583 0.4519838708 4.0691014046 1.9360955202 0.2867426452 0.7273349312 1.8898602455 0.9440054717 0.9340266947 0.8443912399 0.2920389606
1.3114248049 0.9356320836 1.6297501311 1.4950186606 1.9894667391 1.8650475787 0.3778255091 1.0326415779 0.9874631456 0.6170698127 0.7630961633 0.5142754506 1.5250686359 0.4329826045 1.8724643464 2.0904115896 1.0744625674 2.8164955001 1.6479614239 3.1952134739 1.7619815639 1.9739657163 0.2026131830 0.0433088227 1.8223088499 0.2725400244 1.8156234156 0.6973068348 0.9088646145 0.9818016069 1.0893955066 0.1850951095
1.1265528921 0.7408189952 1.2291338581 1.4002250306 0.5020496746 1.9912277818 0.1828995706 1.1083821014 0.6239829037 1.5461515929 2.3353813000 0.9706577698 1.1368682264 1.9043724465 0.6940993537 0.7097602056 1.3324414031 0.5880465497 0.9178009514 1.8030509177 0.8073899890 1.7926846716 0.4598342463 0.1213762592 1.1623809792 1.4053515073 1.9550599508 0.5040849842 1.0968515981 1.0954003777 0.7898204400 0.1621388705
1.9576642763 1.9642918597 1.2402215039 1.4264439642 0.6838559655 0.6119470830 0.2765234579 0.8265307756 0.5444833031 1.2337135612 0.8448423552 1.4599499462 0.8011238156 1.4022960401 0.7935815996 1.0887114766 0.5355207350 1.8322028172 1.7833593639 1.0517832956 0.7533908856 0.9468231387 1.4344234281 0.5132368178 1.9947428718 0.7432350284 0.8316544422 0.6564450147 0.9297903347 0.9861457528 1.0747804130 0.2777958773
1.9257429974 0.9625640352 1.7213798216 0.9080490506 1.9931688723 1.3266150391 2.1687993994 0.7991657064 0.5793364624 0.6267958429 1.2223149184 0.7419322062 0.6569644389 0.9926974989 0.8947153570 1.7007007061 1.2271215945 0.3825270659 1.8399538234 9.1836678343 1.0734200165 1.3845904573 1.6664508169 0.0795668987 1.4216903164 1.2127146427 0.5644778119 1.9804914993 0.9123128726 0.9333695933 0.7159383025 0.4855986172
0.7328014724 1.5723908619 0.5274059007 0.6740210656 1.5647910081 1.9888355671 0.3127208400 0.8183463111 1.6365998477 1.1731310223 2.9206983171 0.2945667341 0.6067344948 1.6728684559 1.9181449260 2.3072881840 1.2406721373 1.9781849760 1.6289325052 6.8940657729 0.5036155958 0.5921710003 0.4994499310 2.3188098110 1.9205518264 1.2281617034 0.5252200092 0.0685855004 1.0244058514 1.0770674532 0.7980283735 0.3911625876
1.7179524763 0.5126930148 1.8496533819 0.6762816332 0.7992549313 1.5621068603 1.0153197773 0.8861762403 0.7708892621 1.9240107757 1.5085254638 0.0189129971 0.9263531853 1.8930363062 1.7614596453 0.8222850932 0.6949911789 2.9925057467 0.5042097415 9.6567838216 0.6615987162 0.6239972537 0.5899208474 4.5096398145 1.6002939385 1.8253636913 1.1821109424 1.0929721601 0.9037868733 1.0508702899 0.7528013516 0.6250688728
1.8056111672 0.7714907097 1.6313326687 1.7985212027 1.3933630547 0.5289143635 0.7378302924 1.0057030827 1.4893293029 1.4949145670 0.7671670386 2.4680225531 1.9299378335 1.7725977382 0.5735690299 1.1206621910 1.3749387178 0.5223727368 1.0787570665 0.8883212994 1.6520506634 1.2426185229 0.9245258220 2.1720364138 1.8840219547 0.3220702718 1.7134796903 1.9067111554 1.0692573625 0.9166585642 0.7606996180 0.6351664015
1.9982580802 1.2362629040 0.6992408393 1.8208823950 1.4003864206 0.6546981559 3.0599674112 1.0552622777 0.5264629207 1.6479347039 2.7988821378 0.2519027790 0.7466310351 0.9151071394 1.4297656756 2.1466869974 1.3076366111 2.9239905084 1.4253523574 3.2442862137 1.3005943653 0.5374517957 1.4554416342 3.7996707970 0.6227718954 0.8163354107 0.7438477249 1.1228886155 0.9502778460 0.9306646423 0.7060579841 0.1693650028
0.5488430763 1.6516157565 0.7413601853 1.5180555827 1.4734542752 1.8069743999 1.6893425520 0.9311337590 0.6772933643 0.6636114788 1.2576060555 0.4423665628 1.9742330501 1.9907258146 1.6244484476 0.6919928707 1.1967087658 1.1425349041 1.4873875115 4.2147225085 0.6101302518 0.6473783118 1.8219470545 2.7437575386 1.3133722090 2.3865402008 1.5700391610 0.8611946346 0.9521087536 0.9319170618 1.0275359425 0.9478017853
1.2428812522 1.7317597210 0.7642456323 1.3835372417 1.2221350190 1.2685681725 2.9614167759 1.0502332354 1.6144168636 1.9057482850 3.1409516385 2.1242251520 1.9112122969 1.1516493158 0.6489744177 1.0376331389 0.5281564437 0.4076672446 1.7716449042 8.8036335348 0.9884431519 0.6253069302 0.5425088191 2.8712149304 1.6713288201 0.4008868958 1.5123956831 1.6699851810 0.9111296056 1.0502734434 1.1005866418 0.0389297151
0.5122877859 1.3202387469 1.7542701782 1.9887338272 0.9982535991 0.8510523407 3.1780951401 0.8750800853 1.8721552051 0.6566555127 3.1767196651 0.6520457666 1.9045176082 1.0704615215 1.2390116616 1.5342568237 0.8162387976 2.8501926343 0.5987855362 4.3933151986 1.8643443377 0.6365354828 0.3735197173 1.8007935891 1.0739778940 0.8028860953 1.2689193081 0.0001394138 1.0560292847 0.9693721347 1.0989541025 0.0352368753
1.5869994246 0.9662560442 1.0273654169 1.7885259733 1.9259935151 0.6187900361 3.0383234008 0.9705852909 1.7955277093 0.5430831220 0.0485799326 1.8781304612 1.7667202660 1.6282746614 1.3081405329 2.1366388635 0.8945193216 2.2065222726 1.7136971780 2.9146555336 1.2425289535 1.7198948050 0.1983782528 4.6832107014 0.5043656822 2.4942907226 1.8823342296 1.4327875532 1.0599789289 1.0995603194 1.0235158627 0.0707554499
0.5517220372 0.9021470074 0.5973659785 0.7279597805 1.1397928863 1.7625482844 2.4725265064 0.8032441753 1.9238585521 1.9717330682 0.6686670454 1.6358320009 1.3925319842 0.5735125861 1.8518764624 1.6503542322 0.5618761159 0.7722221262 1.4186212366 0.5974350220 0.5854369148 1.3966954372 1.1996527890 0.1970233020 1.4107376148 2.5291188614 0.6012494938 1.7900952362 0.9893191138 1.0695640600 0.9251851851 0.6192929948
0.5795598233 1.2219548981 1.1609251797 1.9926856222 0.6726033282 0.9713966796 0.0469042434 1.0788756849 0.5172669807 1.2388187439 1.9919705199 0.1429226537 1.7560742406 1.4345545683 1.1213868124 2.4701580551 0.5587325459 0.4644161169 1.8305831099 2.8654504404 1.7951066786 1.9919792481 1.7217806380 3.8421210754 0.7650758342 0.4542800249 1.4963052441 1.7277925474 1.0670110961 1.0241686745 0.9421919336 0.5932934013
1.8753433669 0.8244642079 1.5777928990 1.9521195900 0.5059379997 1.2394781557 1.0873326777 0.7713817214 1.1293718191 1.1978128352 0.6103928432 1.2051463044 0.7168044354 0.5827166485 0.5965535959 1.7245094415 1.0220014732 2.5875770862 1.4908590791 0.0677152490 1.6727063094 0.7499393284 1.2057345621 4.5855494729 0.5461875323 2.5583586070 0.5309545414 1.9638203222 0.9016880520 1.0892064758 0.9846505430 0.9999110592
1.6845061453 1.9966465277 0.6344350301 0.8078981843 1.2873515242 0.5145273240 0.0147418050 1.0052511294 1.6880940426 1.2999312251 3.2280184808 0.5471685454 0.6946788982 1.6755341396 1.5569312562 1.4603806429 1.1422707918 2.0298135452 1.2104572184 2.0200652947 0.5640111652 1.4501308107 0.5311383779 2.1074214622 0.5109899898 0.7625498972 1.8935392976 1.6550171307 1.0888529520 0.9955913897 0.9226258925 0.8770479734
1.1531689865 0.8026020974 1.4617537721 1.9052723984 0.5142271748 1.2318403932 0.3245867644 0.8513274387 1.9886543382 1.8538656615 0.4253490155 0.7758789762 0.5202375155 0.0782906835 1.9766871843 0.9080086087 1.3408659011 1.3317053311 1.2546364119 9.2148196198 1.4085172324 1.0102309579 1.8748896611 4.8153762203 1.6064647696 0.3377979276 0.7609388351 1.3820621554 1.0646050356 0.9397329072 0.9733693207 0.2654945158
0.6893085484 1.4724886807 0.6222516110 0.7325977488 1.8697444116 0.8822248674 1.2298117541 0.9680378694 1.5983395708 0.5074708508 0.0568406050 0.9927405929 1.1154472545 0.1684061332 0.5160283123 2.4800686990 1.2364682889 2.5062112024 1.0564717249 1.9951401311 1.9563877831 1.1453778181 1.8953951063 1.2238192881 1.0476462133 2.5382966244 1.0173695085 1.9966656795 0.9051592187 0.9169510693 1.0074902586 0.3795984299
1.1337720183 1.3192055231 1.5311532763 1.7688832942 1.2184636086 1.8264961411 0.7275214519 0.7682140076 0.8286051505 0.6488942528 2.7748533179 2.4576280493 1.8401000618 0.2299584831 1.2236765241 0.8802594886 1.4119866887 2.9879159119 1.3091709738 8.8930220562 0.6824284842 1.1125608451 0.8286744723 2.7630333132 1.8960560358 2.1828791118 1.4523597767 1.8116166720 1.0874977903 1.0473527211 0.7352525980 0.3027030352
0.9996821585 0.9862784015 1.9108177452 1.3211642481 1.7317727834 1.6977027815 1.1652200461 0.8944645915 1.6733837052 1.7952504891 0.2147343530 0.1227240014 0.7811963235 1.8739823178 0.7734593820 0.8467821203 0.5248167110 1.1750084182 1.8446006603 4.1281857519 1.9299861686 1.3366922801 1.0832229192 1.9683482114 0.7362599322 0.9388707840 1.7437963083 0.0885346138 0.9199580256 1.0161930816 0.7269631826 0.2396318397
0.6662585493 1.6592405575 1.1659606185 1.6939913342 1.8074867192 1.8303822702 0.4120539692 0.7832185443 0.6526416565 1.7612262911 2.3212308769 2.4880402192 0.6047328167 1.2401568294 1.3021101068 2.3848086128 1.3784734116 0.5319010321 1.5460438297 3.3523395050 0.8385637484 1.8938711727 1.5261859151 0.7800272352 0.7124582108 0.1247431491 1.5174204232 1.1570660146 1.0248119035 0.9030245086 1.1221319915 0.0846695986
1.9947304019 0.9925523814 0.9146806958 1.6845098495 0.9204320807 1.0054407585 2.0503624520 1.0772819084 1.1449445698 1.4409100059 2.8429475750 2.1960675766 1.8073979822 1.7266463587 0.5783228436 2.3396975483 0.5500830019 2.8336965029 1.8072099503 8.0186268829 1.8680423057 0.6037240108 1.9484630245 2.5997868780 1.9952536779 2.3317188626 1.4936536757 0.2350413278 1.0400877237 0.9846818112 0.8896093181 0.9133534205
1.5116538214 1.2897173251 1.7807747631 1.0262304995 0.9649298721 0.5175380333 1.6839337092 1.0366478455 0.8898187349 1.2948029661 1.6537329548 0.5766977059 1.4285651869 0.0852293909 1.1081767115 1.3831545188 1.2762730399 0.3973645818 0.5568494907 5.0771505890 0.6652390014 1.9008491575 0.0379322567 3.4515163713 1.3915843417 1.9876239965 0.6991513852 0.3638270055 0.9403843284 1.0731488968 1.0669277278 0.3264305007
